,now,hex,type,r,t,alt_baro,gs,true_heading,squawk,lat,lon,nic,rc,seen_pos,version,nac_p,nac_v,sil,sil_type,sda,alert,spi,mlat,tisb,messages,seen,rssi,flight,emergency,category,track,baro_rate,alt_geom,nav_qnh,nav_altitude_mcp,nav_heading,nic_baro,gva,nav_modes,nav_altitude_fms
509,1669859189.492,a23a02,adsb_icao,N24211,B738,32575,335.1,,0512,40.936066,-85.309509,8,186,0.352,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57238454,0.2,-12.5,UAL1598 ,none,A3,293.2,-960.0,31950.0,1013.6,24000.0,295.31,1.0,2.0,,
510,1669859189.492,ab5f87,adsb_icao,N8318F,B738,40000,361.6,,5622,39.280701,-83.54798,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45091455,0.0,-9.8,SWA2876 ,none,A3,273.33,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
511,1669859219.492,ad6ff2,adsb_icao,N965NN,B738,27675,340.8,,2162,41.08049,-85.629883,8,186,0.28200000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65031610,0.1,-6.4,AAL2695 ,none,A3,291.52,-960.0,26975.0,1013.6,24000.0,295.31,1.0,2.0,,
512,1669859219.492,a23a02,adsb_icao,N24211,B738,32100,338.0,,0512,40.954285,-85.366699,8,186,0.28200000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57238713,0.0,-10.9,UAL1598 ,none,A3,292.62,-896.0,31475.0,1013.6,24000.0,295.31,1.0,2.0,,
513,1669859219.492,ab5f87,adsb_icao,N8318F,B738,40000,362.6,,5622,39.283493,-83.612346,8,186,0.059000000000000004,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45091739,0.0,-12.0,SWA2876 ,none,A3,273.16,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
514,1669859249.492,ad6ff2,adsb_icao,N965NN,B738,27175,345.4,,2162,41.097991,-85.688927,8,186,0.055,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65031876,0.0,-7.2,AAL2695 ,none,A3,291.22,-960.0,26475.0,1013.6,24000.0,295.31,1.0,2.0,,
515,1669859249.492,a23a02,adsb_icao,N24211,B738,31625,338.2,,0512,40.972595,-85.423096,8,186,0.484,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57238992,0.2,-7.5,UAL1598 ,none,A3,293.15,-960.0,30975.0,1013.6,24000.0,295.31,1.0,2.0,,
516,1669859249.492,ab5f87,adsb_icao,N8318F,B738,40000,362.6,,5622,39.286271,-83.676331,8,186,0.35000000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45092005,0.1,-7.4,SWA2876 ,none,A3,273.16,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
517,1669859279.492,ad6ff2,adsb_icao,N965NN,B738,26675,346.0,,2162,41.114914,-85.74762,8,186,0.4,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65032134,0.1,-6.3,AAL2695 ,none,A3,291.0,-960.0,25975.0,1013.6,24000.0,295.31,1.0,2.0,,
518,1669859279.492,a23a02,adsb_icao,N24211,B738,31125,333.8,,0512,40.99086,-85.479675,8,186,0.52,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57239272,0.4,-8.3,UAL1598 ,none,A3,293.11,-1024.0,30475.0,1013.6,24000.0,295.31,1.0,2.0,,
519,1669859279.492,ab5f87,adsb_icao,N8318F,B738,40000,362.6,,5622,39.288986,-83.740838,8,186,0.443,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45092269,0.0,-5.1,SWA2876 ,none,A3,273.16,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
520,1669859309.492,ad6ff2,adsb_icao,N965NN,B738,26225,346.1,,2162,41.132446,-85.807007,8,186,0.34500000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65032396,0.1,-9.2,AAL2695 ,none,A3,291.52,-960.0,25550.0,1013.6,24000.0,295.31,1.0,2.0,,
521,1669859309.492,a23a02,adsb_icao,N24211,B738,30625,335.1,,0512,41.009356,-85.536742,8,186,0.007,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57239534,0.0,-18.0,UAL1598 ,none,A3,293.2,-960.0,29975.0,1013.6,24000.0,295.31,1.0,2.0,,
522,1669859309.492,ab5f87,adsb_icao,N8318F,B738,40000,362.6,,5622,39.291687,-83.805442,8,186,0.467,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45092559,0.0,-8.6,SWA2876 ,none,A3,273.16,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
523,1669859339.493,ad6ff2,adsb_icao,N965NN,B738,25725,341.9,,2162,41.149933,-85.866333,8,186,0.037,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65032662,0.0,-14.2,AAL2695 ,none,A3,291.09,-960.0,25025.0,1013.6,24000.0,295.31,1.0,2.0,,
524,1669859339.493,a23a02,adsb_icao,N24211,B738,30175,332.9,,0512,41.027604,-85.593234,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57239803,0.0,-7.6,UAL1598 ,none,A3,293.18,-960.0,29525.0,1013.6,24000.0,295.31,1.0,2.0,,
525,1669859339.493,ab5f87,adsb_icao,N8318F,B738,40000,362.5,,5622,39.294434,-83.870644,8,186,0.23700000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45092832,0.0,-12.4,SWA2876 ,none,A3,273.0,64.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
526,1669859369.492,ad6ff2,adsb_icao,N965NN,B738,25250,341.2,,2162,41.166824,-85.925049,8,186,0.003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65032918,0.0,-5.1,AAL2695 ,none,A3,290.77,-960.0,24575.0,1013.6,24000.0,295.31,1.0,2.0,,
527,1669859369.492,a23a02,adsb_icao,N24211,B738,29700,330.8,,0512,41.045248,-85.648041,8,186,0.453,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57240059,0.0,-6.0,UAL1598 ,none,A3,292.77,-960.0,29050.0,1013.6,24000.0,295.31,1.0,2.0,,
528,1669859369.492,ab5f87,adsb_icao,N8318F,B738,40000,362.5,,5622,39.297118,-83.935364,8,186,0.209,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45093105,0.1,-8.7,SWA2876 ,none,A3,273.0,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
529,1669859399.492,ad6ff2,adsb_icao,N965NN,B738,24750,342.8,,2162,41.183741,-85.983249,8,186,0.099,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65033178,0.1,-9.3,AAL2695 ,none,A3,291.03,-960.0,24050.0,1013.6,11008.0,295.31,1.0,2.0,,
530,1669859399.492,a23a02,adsb_icao,N24211,B738,29225,338.8,,0512,41.06331,-85.704908,8,186,0.365,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57240307,0.1,-6.9,UAL1598 ,none,A3,292.93,-896.0,28575.0,1013.6,24000.0,295.31,1.0,2.0,,
531,1669859399.492,ab5f87,adsb_icao,N8318F,B738,40000,362.4,,5622,39.299678,-83.999939,8,186,0.198,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45093385,0.0,-8.4,SWA2876 ,none,A3,272.85,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
532,1669859429.492,ad6ff2,adsb_icao,N965NN,B738,24275,343.0,,2162,41.20079,-86.04248,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65033422,0.0,-12.0,AAL2695 ,none,A3,290.65,-1024.0,23600.0,1013.6,11008.0,295.31,1.0,2.0,,
533,1669859429.492,a23a02,adsb_icao,N24211,B738,28725,344.2,,0512,41.082001,-85.763428,8,186,0.039,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57240576,0.0,-12.3,UAL1598 ,none,A3,292.91,-960.0,28075.0,1013.6,24000.0,295.31,1.0,2.0,,
534,1669859429.492,ab5f87,adsb_icao,N8318F,B738,40000,361.5,,5622,39.302192,-84.064392,8,186,0.176,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45093658,0.0,-16.0,SWA2876 ,none,A3,273.01,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
535,1669859459.492,ad6ff2,adsb_icao,N965NN,B738,23775,337.2,,2162,41.217444,-86.101352,8,186,0.015,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65033679,0.0,-9.1,AAL2695 ,none,A3,289.94,-1280.0,23125.0,1013.6,11008.0,295.31,1.0,2.0,,
536,1669859459.492,a23a02,adsb_icao,N24211,B738,28275,347.3,,0512,41.100677,-85.821899,8,186,0.065,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57240851,0.0,-8.3,UAL1598 ,none,A3,292.87,-896.0,27625.0,1013.6,24000.0,295.31,1.0,2.0,,
537,1669859459.492,ab5f87,adsb_icao,N8318F,B738,40000,360.5,,5622,39.304779,-84.129181,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45093936,0.0,-10.9,SWA2876 ,none,A3,272.86,0.0,39950.0,1013.6,40000.0,279.84,1.0,2.0,,
538,1669859489.492,ad6ff2,adsb_icao,N965NN,B738,23150,307.2,,2162,41.232651,-86.156677,8,186,0.036000000000000004,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65033931,0.0,-7.8,AAL2695 ,none,A3,290.38,-1344.0,22500.0,1013.6,11008.0,295.31,1.0,2.0,,
539,1669859489.492,a23a02,adsb_icao,N24211,B738,27825,344.7,,0512,41.119219,-85.880439,8,186,0.08,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57241101,0.0,-11.1,UAL1598 ,none,A3,292.7,-960.0,27175.0,1013.6,12992.0,295.31,1.0,2.0,,
540,1669859489.492,ab5f87,adsb_icao,N8318F,B738,40000,359.5,,5622,39.30722,-84.192688,8,186,0.312,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45094215,0.1,-5.6,SWA2876 ,none,A3,272.87,0.0,39950.0,1013.6,40000.0,279.84,1.0,2.0,,
541,1669859519.492,ad6ff2,adsb_icao,N965NN,B738,22550,292.9,,2162,41.247098,-86.207282,8,186,0.442,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65034188,0.1,-9.0,AAL2695 ,none,A3,291.22,-1088.0,21900.0,1013.6,11008.0,298.12,1.0,2.0,,
542,1669859519.492,a23a02,adsb_icao,N24211,B738,27350,342.8,,0512,41.137607,-85.938305,8,186,0.2,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57241359,0.0,-10.6,UAL1598 ,none,A3,292.83,-960.0,26700.0,1013.6,11008.0,295.31,1.0,2.0,,
543,1669859519.492,ab5f87,adsb_icao,N8318F,B738,40000,359.4,,5622,39.309687,-84.257507,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45094494,0.0,-7.8,SWA2876 ,none,A3,272.71,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,['lnav'],
544,1669859549.493,ad6ff2,adsb_icao,N965NN,B738,22000,284.1,,2162,41.262042,-86.257158,8,186,0.007,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65034441,0.0,-6.6,AAL2695 ,none,A3,291.69,-1088.0,21350.0,1013.6,11008.0,298.12,1.0,2.0,,
545,1669859549.493,a23a02,adsb_icao,N24211,B738,26850,346.9,,0512,41.156021,-85.996277,8,186,0.317,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57241611,0.2,-8.7,UAL1598 ,none,A3,292.72,-960.0,26200.0,1013.6,11008.0,295.31,1.0,2.0,,
546,1669859549.493,ab5f87,adsb_icao,N8318F,B738,40000,358.4,,5622,39.312015,-84.321289,8,186,0.11800000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45094783,0.0,-14.7,SWA2876 ,none,A3,272.72,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,['lnav'],
547,1669859579.492,ad6ff2,adsb_icao,N965NN,B738,21500,281.7,,2162,41.2761,-86.304973,8,186,0.297,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65034698,0.2,-5.0,AAL2695 ,none,A3,291.01,-1024.0,20850.0,1013.6,11008.0,298.12,1.0,2.0,,
548,1669859579.492,a23a02,adsb_icao,N24211,B738,26300,342.5,,0512,41.174789,-86.055908,8,186,0.136,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57241875,0.0,-16.5,UAL1598 ,none,A3,292.67,-1344.0,25700.0,1013.6,11008.0,295.31,1.0,2.0,,
549,1669859579.492,ab5f87,adsb_icao,N8318F,B738,40000,357.4,,5622,39.314249,-84.384766,8,186,0.255,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45095055,0.0,-6.8,SWA2876 ,none,A3,272.57,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
550,1669859609.492,ad6ff2,adsb_icao,N965NN,B738,21000,280.1,,2162,41.289917,-86.353333,8,186,0.261,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65034965,0.2,-6.9,AAL2695 ,none,A3,290.7,-960.0,20375.0,1013.6,11008.0,298.12,1.0,2.0,,
551,1669859609.492,a23a02,adsb_icao,N24211,B738,25725,311.5,,0512,41.192184,-86.111023,8,186,0.108,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57242142,0.0,-14.7,UAL1598 ,none,A3,292.86,-1152.0,25075.0,1013.6,11008.0,295.31,1.0,2.0,,
552,1669859609.492,ab5f87,adsb_icao,N8318F,B738,40000,356.4,,5622,39.316544,-84.44874,8,186,0.128,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45095341,0.0,-12.3,SWA2876 ,none,A3,272.73,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
553,1669859639.492,ad6ff2,adsb_icao,N965NN,B738,20525,285.5,,2162,41.303787,-86.401978,8,186,0.11900000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65035219,0.0,-6.4,AAL2695 ,none,A3,290.72,-960.0,19900.0,1013.6,11008.0,298.12,1.0,2.0,,
554,1669859639.492,a23a02,adsb_icao,N24211,B738,25175,302.5,,0512,41.20846,-86.16265,8,186,0.055,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57242388,0.1,-15.8,UAL1598 ,none,A3,292.75,-1024.0,24525.0,1013.6,11008.0,300.23,1.0,2.0,,
555,1669859639.492,ab5f87,adsb_icao,N8318F,B738,40000,356.5,,5622,39.31897,-84.512389,8,186,0.152,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45095612,0.1,-9.0,SWA2876 ,none,A3,272.89,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
556,1669859669.492,ad6ff2,adsb_icao,N965NN,B738,20050,292.7,,2162,41.318044,-86.451853,8,186,0.221,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65035478,0.0,-10.8,AAL2695 ,none,A3,290.6,-960.0,19450.0,1013.6,11008.0,298.12,1.0,2.0,,
557,1669859669.492,a23a02,adsb_icao,N24211,B738,24650,301.2,,0512,41.22466,-86.213899,8,186,0.007,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57242632,0.0,-8.2,UAL1598 ,none,A3,292.65,-1024.0,24000.0,1013.6,11008.0,300.23,1.0,2.0,,
558,1669859669.492,ab5f87,adsb_icao,N8318F,B738,40000,356.4,,5622,39.32135,-84.57562,8,186,0.34700000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45095895,0.0,-14.3,SWA2876 ,none,A3,272.73,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
559,1669859699.492,ad6ff2,adsb_icao,N965NN,B738,19550,291.1,,2162,41.332214,-86.50238,8,186,0.253,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65035739,0.0,-8.8,AAL2695 ,none,A3,290.3,-1024.0,18950.0,1013.6,11008.0,298.12,1.0,2.0,,
560,1669859699.492,a23a02,adsb_icao,N24211,B738,24150,297.7,,0512,41.240295,-86.264099,8,186,0.332,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57242892,0.1,-13.7,UAL1598 ,none,A3,292.52,-1024.0,23500.0,1013.6,11008.0,300.23,1.0,2.0,,
561,1669859699.492,ab5f87,adsb_icao,N8318F,B738,40000,357.4,,5622,39.323547,-84.639687,8,186,0.13,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45096181,0.1,-9.3,SWA2876 ,none,A3,272.57,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
562,1669859729.492,ad6ff2,adsb_icao,N965NN,B738,19050,287.9,,2162,41.346348,-86.552603,8,186,0.084,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65035991,0.0,-8.4,AAL2695 ,none,A3,290.32,-1024.0,18450.0,1013.6,11008.0,298.12,1.0,2.0,,
563,1669859729.492,a23a02,adsb_icao,N24211,B738,23650,302.2,,0512,41.256222,-86.315023,8,186,0.25,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57243140,0.0,-10.8,UAL1598 ,none,A3,292.58,-960.0,23025.0,1013.6,11008.0,300.23,1.0,2.0,,
564,1669859729.492,ab5f87,adsb_icao,N8318F,B738,40000,357.3,,5622,39.325701,-84.703125,8,186,0.291,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45096445,0.0,-10.2,SWA2876 ,none,A3,272.41,-64.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
565,1669859759.492,ad6ff2,adsb_icao,N965NN,B738,18550,284.5,,2162,41.36036,-86.601854,8,186,0.153,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65036249,0.2,-6.1,AAL2695 ,none,A3,290.79,-1024.0,17975.0,1013.6,11008.0,298.12,1.0,2.0,,
566,1669859759.492,a23a02,adsb_icao,N24211,B738,23175,305.3,,0512,41.272562,-86.367083,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57243400,0.0,-6.5,UAL1598 ,none,A3,292.53,-1024.0,22550.0,1013.6,11008.0,300.23,1.0,2.0,,
567,1669859759.492,ab5f87,adsb_icao,N8318F,B738,40000,356.3,,5622,39.327656,-84.766602,8,186,0.38,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45096711,0.0,-7.2,SWA2876 ,none,A3,272.25,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
568,1669859789.492,ad6ff2,adsb_icao,N965NN,B738,18050,283.2,,2162,41.374232,-86.650668,8,186,0.101,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65036512,0.0,-6.4,AAL2695 ,none,A3,290.67,-1024.0,17475.0,1013.6,11008.0,298.12,1.0,2.0,,
569,1669859789.492,a23a02,adsb_icao,N24211,B738,22675,304.9,,0512,41.288483,-86.418707,8,186,0.326,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57243673,0.0,-12.4,UAL1598 ,none,A3,292.36,-1024.0,22050.0,1013.6,11008.0,300.23,1.0,2.0,,
570,1669859789.492,ab5f87,adsb_icao,N8318F,B738,40000,356.4,,5622,39.329798,-84.830139,8,186,0.437,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45096996,0.2,-12.8,SWA2876 ,none,A3,272.57,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
571,1669859819.492,ad6ff2,adsb_icao,N965NN,B738,17550,280.3,,2162,41.387779,-86.698992,8,186,0.264,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65036767,0.0,-9.8,AAL2695 ,none,A3,290.25,-1024.0,17000.0,1022.4,11008.0,298.12,1.0,2.0,,
572,1669859819.492,a23a02,adsb_icao,N24211,B738,22175,298.1,,0512,41.304683,-86.470517,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57243936,0.0,-7.7,UAL1598 ,none,A3,292.69,-1024.0,21550.0,1013.6,11008.0,300.23,1.0,2.0,,
573,1669859819.492,ab5f87,adsb_icao,N8318F,B738,40000,355.3,,5622,39.33197,-84.893686,8,186,0.34,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45097275,0.1,-5.9,SWA2876 ,none,A3,272.42,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
574,1669859849.492,ad6ff2,adsb_icao,N965NN,B738,17050,279.7,,2162,41.401337,-86.747111,8,186,0.40900000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65037008,0.1,-14.1,AAL2695 ,none,A3,290.51,-960.0,16500.0,1022.4,11008.0,298.12,1.0,2.0,,
575,1669859849.492,a23a02,adsb_icao,N24211,B738,21675,296.0,,0512,41.320221,-86.520264,8,186,0.394,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57244203,0.0,-10.2,UAL1598 ,none,A3,292.23,-1024.0,21075.0,1013.6,11008.0,300.23,1.0,2.0,,
576,1669859849.492,ab5f87,adsb_icao,N8318F,B738,40000,355.3,,5622,39.334127,-84.958069,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45097542,0.0,-7.2,SWA2876 ,none,A3,272.42,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
577,1669859879.492,ad6ff2,adsb_icao,N965NN,B738,16525,282.0,,2162,41.415298,-86.796424,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65037256,0.0,-7.5,AAL2695 ,none,A3,290.56,-1024.0,16000.0,1022.4,11008.0,298.12,1.0,2.0,,
578,1669859879.492,a23a02,adsb_icao,N24211,B738,21175,294.2,,0512,41.335873,-86.570892,8,186,0.108,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57244456,0.0,-6.4,UAL1598 ,none,A3,292.38,-960.0,20575.0,1013.6,11008.0,300.23,1.0,2.0,,
579,1669859879.492,ab5f87,adsb_icao,N8318F,B738,40000,356.3,,5622,39.33609,-85.020924,8,186,0.266,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45097796,0.0,-9.8,SWA2876 ,none,A3,272.25,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
580,1669859909.492,ad6ff2,adsb_icao,N965NN,B738,16025,284.8,,2162,41.428978,-86.845391,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65037508,0.0,-5.6,AAL2695 ,none,A3,290.34,-1024.0,15525.0,1022.4,11008.0,298.12,1.0,2.0,,
581,1669859909.492,a23a02,adsb_icao,N24211,B738,20675,292.9,,0512,41.351303,-86.62085,8,186,0.135,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57244720,0.1,-10.9,UAL1598 ,none,A3,292.27,-960.0,20075.0,1013.6,11008.0,300.23,1.0,2.0,,
582,1669859909.492,ab5f87,adsb_icao,N8318F,B738,40000,356.3,,5622,39.338038,-85.084534,8,186,0.21,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45098066,0.0,-9.4,SWA2876 ,none,A3,272.25,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
583,1669859939.492,ad6ff2,adsb_icao,N965NN,B738,15550,287.9,,2162,41.442757,-86.894765,8,186,0.011,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65037755,0.0,-11.8,AAL2695 ,none,A3,290.32,-960.0,15050.0,1022.4,11008.0,298.12,1.0,2.0,,
584,1669859939.492,a23a02,adsb_icao,N24211,B738,20175,296.4,,0512,41.366867,-86.671265,8,186,0.01,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57244968,0.0,-9.3,UAL1598 ,none,A3,292.41,-1024.0,19600.0,1013.6,11008.0,300.23,1.0,2.0,,
585,1669859939.492,ab5f87,adsb_icao,N8318F,B738,40000,355.3,,5622,39.33989,-85.147864,8,186,0.312,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45098339,0.0,-6.5,SWA2876 ,none,A3,272.26,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
586,1669859969.493,ad6ff2,adsb_icao,N965NN,B738,15050,294.2,,2162,41.45668,-86.945239,8,186,0.075,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65037990,0.0,-9.3,AAL2695 ,none,A3,290.28,-960.0,14575.0,1022.4,11008.0,298.12,1.0,2.0,,
587,1669859969.493,a23a02,adsb_icao,N24211,B738,19675,291.9,,0512,41.382286,-86.72133,8,186,0.136,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57245236,0.1,-4.8,UAL1598 ,none,A3,292.35,-1024.0,19125.0,1013.6,11008.0,300.23,1.0,2.0,,
588,1669859969.493,ab5f87,adsb_icao,N8318F,B738,40000,354.2,,5622,39.341766,-85.211513,8,186,0.17200000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45098612,0.2,-10.0,SWA2876 ,none,A3,272.1,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
589,1669859999.493,ad6ff2,adsb_icao,N965NN,B738,14550,297.4,,2162,41.470825,-86.996176,8,186,0.198,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65038242,0.0,-5.3,AAL2695 ,none,A3,290.26,-1024.0,14100.0,1022.4,11008.0,298.12,1.0,2.0,,
590,1669859999.493,a23a02,adsb_icao,N24211,B738,19175,290.6,,0512,41.397629,-86.770956,8,186,0.198,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57245489,0.0,-10.6,UAL1598 ,none,A3,292.24,-960.0,18625.0,1013.6,11008.0,300.23,1.0,2.0,,
591,1669859999.493,ab5f87,adsb_icao,N8318F,B738,40000,353.2,,5622,39.343597,-85.274804,8,186,0.038,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45098879,0.0,-6.0,SWA2876 ,none,A3,272.11,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
592,1669860029.492,ad6ff2,adsb_icao,N965NN,B738,13725,292.0,,2162,41.484924,-87.047175,8,186,0.317,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65038483,0.0,-9.2,AAL2695 ,none,A3,290.23,-2624.0,13325.0,1022.4,11008.0,298.12,1.0,2.0,,
593,1669860029.492,a23a02,adsb_icao,N24211,B738,18700,288.0,,0512,41.412689,-86.820207,8,186,0.317,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57245735,0.0,-11.0,UAL1598 ,none,A3,292.02,-960.0,18175.0,1013.6,11008.0,300.23,1.0,2.0,,
594,1669860029.492,ab5f87,adsb_icao,N8318F,B738,40000,352.2,,5622,39.345428,-85.337558,8,186,0.182,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45099154,0.0,-9.9,SWA2876 ,none,A3,272.12,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
595,1669860059.492,ad6ff2,adsb_icao,N965NN,B738,12350,288.9,,2162,41.498853,-87.097246,8,186,0.507,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65038726,0.0,-11.1,AAL2695 ,none,A3,290.25,-3072.0,12000.0,1022.4,11008.0,298.12,1.0,2.0,,
